,0
1540,ASS1P11
1541,ASS1P12
1542,ASS1P13
1543,ASS1P14
1544,ASS1P2
1545,ASS1P3
1546,ASS1P4
1547,ASS1P5
1548,ASS1P6
1549,ASS1P7
1550,ASS1P8
1551,ASS1P9
1552,ASTE1
1553,ASTL
1554,ASTN1
1555,ASTN2
1556,ASTN2-AS1
1557,ASUN
1558,ASXL1
1559,ASXL2
1560,ASXL3
1561,ASZ1
1562,ATAD1
1563,ATAD2
1564,ATAD2B
1565,ATAD3A
1566,ATAD3B
1567,ATAD3C
1568,ATAD5
1569,ATAT1
1570,ATCAY
1571,ATE1
1572,ATE1-AS1
1573,ATF1
1574,ATF1P1
1575,ATF2
1576,ATF3
1577,ATF4
1578,ATF4P1
1579,ATF4P2
1580,ATF4P3
1581,ATF4P4
1582,ATF5
1583,ATF6
1584,ATF6B
1585,ATF7
1586,ATF7IP
1587,ATF7IP2
1588,ATG10
1589,ATG101
1590,ATG12
1591,ATG12P1
1592,ATG12P2
1593,ATG13
1594,ATG14
1595,ATG16L1
1596,ATG16L2
1597,ATG2A
1598,ATG2B
1599,ATG3
1600,ATG3P1
1601,ATG4A
1602,ATG4B
1603,ATG4C
1604,ATG4D
1605,ATG5
1606,ATG7
1607,ATG9A
1608,ATG9B
1609,ATHL1
1610,ATIC
1611,ATL1
1612,ATL2
1613,ATL3
1614,ATM
1615,ATMIN
1616,ATN1
1617,ATOH1
1618,ATOH7
1619,ATOH8
1620,ATOX1
1621,ATP10A
1622,ATP10B
1623,ATP10D
1624,ATP11A
1625,ATP11A-AS1
1626,ATP11AUN
1627,ATP11B
1628,ATP11C
1629,ATP12A
1630,ATP13A1
1631,ATP13A2
1632,ATP13A3
1633,ATP13A4
1634,ATP13A4-AS1
1635,ATP13A5
1636,ATP13A5-AS1
1637,ATP1A1
1638,ATP1A1-AS1
1639,ATP1A2
1640,ATP1A3
1641,ATP1A4
1642,ATP1B1
1643,ATP1B1P1
1644,ATP1B2
1645,ATP1B3
1646,ATP1B3P1
1647,ATP1B4
1648,ATP2A1
1649,ATP2A1-AS1
1650,ATP2A2
1651,ATP2A3
1652,ATP2B1
1653,ATP2B2
1654,ATP2B2-IT2
1655,ATP2B3
1656,ATP2B4
1657,ATP2C1
1658,ATP2C2
1659,ATP4A
1660,ATP4B
1661,ATP5A1
1662,ATP5A1P10
1663,ATP5A1P2
1664,ATP5A1P3
1665,ATP5A1P4
1666,ATP5A1P5
1667,ATP5A1P7
1668,ATP5A1P8
1669,ATP5B
1670,ATP5BP1
1671,ATP5C1
1672,ATP5C1P1
1673,ATP5D
1674,ATP5E
1675,ATP5EP1
1676,ATP5EP2
1677,ATP5F1
1678,ATP5F1P1
1679,ATP5F1P2
1680,ATP5F1P3
1681,ATP5F1P4
1682,ATP5F1P5
1683,ATP5F1P6
1684,ATP5F1P7
1685,ATP5G1
1686,ATP5G1P1
1687,ATP5G1P2
1688,ATP5G1P3
1689,ATP5G1P4
1690,ATP5G1P5
1691,ATP5G1P6
1692,ATP5G1P7
1693,ATP5G1P8
1694,ATP5G2
1695,ATP5G2P1
1696,ATP5G2P2
1697,ATP5G2P3
1698,ATP5G2P4
1699,ATP5G3
1700,ATP5H
1701,ATP5HP1
1702,ATP5HP2
1703,ATP5HP3
1704,ATP5HP4
1705,ATP5I
1706,ATP5J
1707,ATP5J2
1708,ATP5J2-PTCD1
1709,ATP5J2LP
1710,ATP5J2P2
1711,ATP5J2P3
1712,ATP5J2P4
1713,ATP5J2P5
1714,ATP5J2P6
1715,ATP5JP1
1716,ATP5L
1717,ATP5L2
1718,ATP5LP1
1719,ATP5LP2
1720,ATP5LP3
1721,ATP5LP4
1722,ATP5LP5
1723,ATP5LP6
1724,ATP5LP7
1725,ATP5LP8
1726,ATP5O
1727,ATP5S
1728,ATP5SL
1729,ATP6
1730,ATP6AP1
1731,ATP6AP1L
1732,ATP6AP2
1733,ATP6V0A1
1734,ATP6V0A2
1735,ATP6V0A4
1736,ATP6V0B
1737,ATP6V0C
1738,ATP6V0CP1
1739,ATP6V0CP3
1740,ATP6V0D1
1741,ATP6V0D2
1742,ATP6V0E1
1743,ATP6V0E1P1
1744,ATP6V0E1P2
1745,ATP6V0E1P3
1746,ATP6V0E1P4
1747,ATP6V0E2
1748,ATP6V0E2-AS1
1749,ATP6V1A
1750,ATP6V1B1
1751,ATP6V1B1-AS1
1752,ATP6V1B2
1753,ATP6V1C1
1754,ATP6V1C2
1755,ATP6V1D
1756,ATP6V1E1
1757,ATP6V1E1P1
1758,ATP6V1E1P2
1759,ATP6V1E1P3
1760,ATP6V1E2
1761,ATP6V1F
1762,ATP6V1G1
1763,ATP6V1G1P1
1764,ATP6V1G1P2
1765,ATP6V1G1P3
1766,ATP6V1G1P4
1767,ATP6V1G1P5
1768,ATP6V1G1P6
1769,ATP6V1G1P7
1770,ATP6V1G2
1771,ATP6V1G2-DDX39B
1772,ATP6V1G3
1773,ATP6V1H
1774,ATP7A
1775,ATP7B
1776,ATP7BP1
1777,ATP8
1778,ATP8A1
1779,ATP8A2
1780,ATP8A2P1
1781,ATP8A2P2
1782,ATP8A2P3
1783,ATP8B1
1784,ATP8B2
1785,ATP8B3
1786,ATP8B4
1787,ATP8B5P
1788,ATP9A
1789,ATP9B
1790,ATPAF1
1791,ATPAF2
1792,ATPIF1
1793,ATR
1794,ATRAID
1795,ATRIP
1796,ATRN
1797,ATRNL1
1798,ATRX
1799,ATXN1
1800,ATXN10
1801,ATXN1L
1802,ATXN2
1803,ATXN2L
1804,ATXN3
1805,ATXN3L
1806,ATXN7
1807,ATXN7L1
1808,ATXN7L2
1809,ATXN7L3
1810,ATXN7L3B
1811,ATXN8OS
1812,AUH
1813,AUNIP
1814,AUP1
1815,AURKA
1816,AURKAIP1
1817,AURKAPS1
1818,AURKAPS2
1819,AURKB
1820,AURKBPS1
1821,AURKC
1822,AUTS2
1823,AVEN
1824,AVIL
1825,AVL9
1826,AVP
1827,AVPI1
1828,AVPR1A
1829,AVPR1B
1830,AVPR2
1831,AWAT1
1832,AWAT2
1833,AXDND1
1834,AXIN1
1835,AXIN2
1836,AXL
1837,AZGP1
1838,AZGP1P1
1839,AZGP1P2
1840,AZI2
1841,AZIN1
1842,AZIN2
1843,AZU1
1844,B2M
1845,B3GALNT1
1846,B3GALNT1P1
1847,B3GALNT2
1848,B3GALNT2P1
1849,B3GALT1
1850,B3GALT2
1851,B3GALT4
1852,B3GALT5
1853,B3GALT5-AS1
1854,B3GALT6
1855,B3GALTL
1856,B3GAT1
1857,B3GAT2
1858,B3GAT3
1859,B3GAT3P1
1860,B3GNT2
1861,B3GNT2P1
1862,B3GNT3
1863,B3GNT4
1864,B3GNT5
1865,B3GNT6
1866,B3GNT7
1867,B3GNT8
1868,B3GNT9
1869,B3GNTL1
1870,B4GALNT1
1871,B4GALNT2
1872,B4GALNT3
1873,B4GALNT4
1874,B4GALT1
1875,B4GALT1-AS1
1876,B4GALT2
1877,B4GALT3
1878,B4GALT4
1879,B4GALT4-AS1
1880,B4GALT5
1881,B4GALT6
1882,B4GALT7
1883,B4GAT1
1884,B9D1
1885,B9D2
1886,BAALC
1887,BAALC-AS1
1888,BAALC-AS2
1889,BAAT
1890,BAATP1
1891,BABAM1
1892,BACE1
1893,BACE1-AS
1894,BACE2
1895,BACH1
1896,BACH1-IT2
1897,BACH2
1898,BAD
1899,BAG1
1900,BAG2
1901,BAG3
1902,BAG4
1903,BAG5
1904,BAG6
1905,BAGE2
1906,BAHCC1
1907,BAHD1
1908,BAIAP2
1909,BAIAP2-AS1
1910,BAIAP2L1
1911,BAIAP2L2
1912,BAIAP3
1913,BAK1
1914,BAK1P1
1915,BAK1P2
1916,BAMBI
1917,BANCR
1918,BANF1
1919,BANF1P1
1920,BANF1P2
1921,BANF1P3
1922,BANF1P4
1923,BANF1P5
1924,BANF2
1925,BANK1
1926,BANP
1927,BAP1
1928,BARD1
1929,BARHL1
1930,BARHL2
1931,BARX1
1932,BARX2
1933,BASP1
1934,BASP1P1
1935,BATF
1936,BATF2
1937,BATF3
1938,BAX
1939,BAZ1A
1940,BAZ1B
1941,BAZ2A
1942,BAZ2B
1943,BBC3
1944,BBIP1
1945,BBOX1
1946,BBOX1-AS1
1947,BBS1
1948,BBS10
1949,BBS12
1950,BBS2
1951,BBS4
1952,BBS5
1953,BBS7
1954,BBS9
1955,BBX
1956,BCAM
1957,BCAN
1958,BCAP29
1959,BCAP31
1960,BCAP31P1
1961,BCAP31P2
1962,BCAR1
1963,BCAR1P1
1964,BCAR1P2
1965,BCAR3
1966,BCAR4
1967,BCAS1
1968,BCAS2
1969,BCAS2P1
1970,BCAS2P2
1971,BCAS2P3
1972,BCAS3
1973,BCAS4
1974,BCAT1
1975,BCAT2
1976,BCCIP
1977,BCDIN3D
1978,BCDIN3D-AS1
1979,BCHE
1980,BCKDHA
1981,BCKDHB
1982,BCKDK
1983,BCL10
1984,BCL11A
1985,BCL11B
1986,BCL2
1987,BCL2A1
1988,BCL2L1
1989,BCL2L10
1990,BCL2L11
1991,BCL2L12
1992,BCL2L12P1
1993,BCL2L13
1994,BCL2L14
1995,BCL2L15
1996,BCL2L2
1997,BCL2L2-PABPN1
1998,BCL3
1999,BCL6
2000,BCL6B
2001,BCL7A
2002,BCL7B
2003,BCL7C
2004,BCL9
2005,BCL9L
2006,BCLAF1
2007,BCLAF1P1
2008,BCO1
2009,BCO2
2010,BCOR
2011,BCORL1
2012,BCORP1
2013,BCR
2014,BCRP1
2015,BCRP2
2016,BCRP3
2017,BCRP4
2018,BCRP5
2019,BCRP6
2020,BCRP7
2021,BCRP8
2022,BCS1L
2023,BCYRN1
2024,BCYRN1P1
2025,BCYRN1P3
2026,BDH1
2027,BDH2
2028,BDH2P1
2029,BDKRB1
2030,BDKRB2
2031,BDNF
2032,BDNF-AS
2033,BDP1
2034,BDP1P
2035,BEAN1
2036,BEAN1-AS1
2037,BECN1
2038,BECN1P2
2039,BECN2
2040,BEGAIN
2041,BEND2
2042,BEND3
2043,BEND3P1
2044,BEND3P2
2045,BEND3P3
2046,BEND4
2047,BEND5
2048,BEND6
2049,BEND7
2050,BEND7P1
2051,BEST1
2052,BEST2
2053,BEST3
2054,BEST4
2055,BET1
2056,BET1L
2057,BET1P1
2058,BEX1
2059,BEX2
2060,BEX4
2061,BEX5
2062,BFAR
2063,BFSP1
2064,BFSP2
2065,BFSP2-AS1
2066,BGLAP
2067,BGLT3
2068,BGN
2069,BHLHA15
2070,BHLHA9
2071,BHLHB9
2072,BHLHB9P1
2073,BHLHE22
2074,BHLHE23
2075,BHLHE40
2076,BHLHE40-AS1
2077,BHLHE41
2078,BHMG1
2079,BHMT
2080,BHMT2
2081,BICC1
2082,BICD1
2083,BICD1P1
2084,BICD2
2085,BID
2086,BIK
2087,BIN1
2088,BIN2
2089,BIN2P1
2090,BIN2P2
2091,BIN3
2092,BIN3-IT1
2093,BIRC2
2094,BIRC3
2095,BIRC5
2096,BIRC6
2097,BIRC6-AS2
2098,BIRC7
2099,BIRC8
2100,BISPR
2101,BIVM
2102,BIVM-ERCC5
2103,BLACAT1
2104,BLACE
2105,BLCAP
2106,BLID
2107,BLK
2108,BLM
2109,BLMH
2110,BLNK
2111,BLOC1S1
2112,BLOC1S1-RDH5
2113,BLOC1S2
2114,BLOC1S2P1
2115,BLOC1S3
2116,BLOC1S4
2117,BLOC1S5
2118,BLOC1S5-TXNDC5
2119,BLOC1S6
2120,BLVRA
2121,BLVRB
2122,BLZF1
2123,BLZF2P
2124,BMF
2125,BMI1
2126,BMI1P1
2127,BMP1
2128,BMP10
2129,BMP15
2130,BMP2
2131,BMP2K
2132,BMP2KL
2133,BMP3
2134,BMP4
2135,BMP5
2136,BMP6
2137,BMP6P1
2138,BMP7
2139,BMP7-AS1
2140,BMP8A
2141,BMP8B
2142,BMPER
2143,BMPR1A
2144,BMPR1APS1
2145,BMPR1APS2
2146,BMPR1B
2147,BMPR1B-AS1
2148,BMPR2
2149,BMS1
2150,BMS1P10
2151,BMS1P11
2152,BMS1P12
2153,BMS1P13
2154,BMS1P15
2155,BMS1P16
2156,BMS1P17
2157,BMS1P18
2158,BMS1P19
2159,BMS1P20
2160,BMS1P3
2161,BMS1P4
2162,BMS1P5
2163,BMS1P6
2164,BMS1P7
2165,BMS1P8
2166,BMS1P9
2167,BMX
2168,BNC1
2169,BNC2
2170,BNIP1
2171,BNIP2
2172,BNIP3
2173,BNIP3L
2174,BNIP3P1
2175,BNIP3P10
2176,BNIP3P12
2177,BNIP3P13
2178,BNIP3P14
2179,BNIP3P17
2180,BNIP3P2
2181,BNIP3P20
2182,BNIP3P21
2183,BNIP3P22
2184,BNIP3P23
2185,BNIP3P24
2186,BNIP3P25
2187,BNIP3P26
2188,BNIP3P27
2189,BNIP3P29
2190,BNIP3P3
2191,BNIP3P34
2192,BNIP3P38
2193,BNIP3P39
2194,BNIP3P4
2195,BNIP3P40
2196,BNIP3P5
2197,BNIP3P6
2198,BNIP3P7
2199,BNIP3P8
2200,BNIPL
2201,BOC
2202,BOD1
2203,BOD1L1
2204,BOD1L2
2205,BOD1P1
2206,BOD1P2
2207,BOK
2208,BOK-AS1
2209,BOLA1
2210,BOLA2
2211,BOLA2B
2212,BOLA2P1
2213,BOLA3
2214,BOLA3-AS1
2215,BOLA3P1
2216,BOLA3P3
2217,BOLL
2218,BOP1
2219,BORA
2220,BPESC1
2221,BPGM
2222,BPHL
2223,BPI
2224,BPIFA1
2225,BPIFA2
2226,BPIFA3
2227,BPIFA4P
2228,BPIFB1
2229,BPIFB2
2230,BPIFB3
2231,BPIFB4
2232,BPIFB5P
2233,BPIFB6
2234,BPIFB9P
2235,BPIFC
2236,BPNT1
2237,BPTF
2238,BPY2
2239,BPY2B
2240,BPY2C
2241,BPY2DP
2242,BRAF
2243,BRAFP1
2244,BRAP
2245,BRAT1
2246,BRCA1
2247,BRCA1P1
2248,BRCA2
2249,BRCC3
2250,BRCC3P1
2251,BRD1
2252,BRD2
2253,BRD3
2254,BRD4
2255,BRD7
2256,BRD7P1
2257,BRD7P2
2258,BRD7P3
2259,BRD7P4
2260,BRD7P5
2261,BRD7P6
2262,BRD8
2263,BRD9
2264,BRDT
2265,BRDTP1
2266,BRE
2267,BRE-AS1
2268,BREA2
2269,BRF1
2270,BRF2
2271,BRI3
2272,BRI3BP
2273,BRI3BPP1
2274,BRI3P1
2275,BRI3P2
2276,BRI3P3
2277,BRICD5
2278,BRINP1
2279,BRINP2
2280,BRINP3
2281,BRIP1
2282,BRIX1
2283,BRIX1P1
2284,BRK1
2285,BRK1P2
2286,BRMS1
2287,BRMS1L
2288,BROX
2289,BRPF1
2290,BRPF3
2291,BRS3
2292,BRSK1
2293,BRSK2
2294,BRWD1
2295,BRWD1-AS1
2296,BRWD1-IT2
2297,BRWD1P2
2298,BRWD3
2299,BSCL2
2300,BSDC1
2301,BSG
2302,BSN
2303,BSN-AS2
2304,BSND
2305,BSNDP2
2306,BSPH1
2307,BSPRY
2308,BST1
2309,BST2
2310,BSX
2311,BTAF1
2312,BTBD1
2313,BTBD10
2314,BTBD10P1
2315,BTBD10P2
2316,BTBD11
2317,BTBD16
2318,BTBD17
2319,BTBD18
2320,BTBD19
2321,BTBD2
2322,BTBD3
2323,BTBD6
2324,BTBD6P1
2325,BTBD7
2326,BTBD7P1
2327,BTBD7P2
2328,BTBD8
2329,BTBD9
2330,BTC
2331,BTD
2332,BTF3
2333,BTF3L4
2334,BTF3L4P1
2335,BTF3L4P2
2336,BTF3L4P3
2337,BTF3L4P4
2338,BTF3P1
2339,BTF3P10
2340,BTF3P11
2341,BTF3P12
2342,BTF3P13
2343,BTF3P14
2344,BTF3P15
2345,BTF3P16
2346,BTF3P2
2347,BTF3P3
2348,BTF3P4
2349,BTF3P5
2350,BTF3P6
2351,BTF3P7
2352,BTF3P8
2353,BTF3P9
2354,BTG1
2355,BTG1P1
2356,BTG2
2357,BTG3
2358,BTG3P1
2359,BTG4
2360,BTK
2361,BTLA
2362,BTN1A1
2363,BTN1A1P1
2364,BTN2A1
2365,BTN2A2
2366,BTN2A3P
2367,BTN3A1
2368,BTN3A2
2369,BTN3A3
2370,BTNL10
2371,BTNL2
2372,BTNL3
2373,BTNL8
2374,BTNL9
2375,BTRC
2376,BUB1
2377,BUB1B
2378,BUB1P1
2379,BUB3
2380,BUD13
2381,BUD31
2382,BVES
2383,BVES-AS1
2384,BYSL
2385,BZRAP1
2386,BZRAP1-AS1
2387,BZW1
2388,BZW1P1
2389,BZW1P2
2390,BZW2
2391,C10orf10
2392,C10orf105
2393,C10orf107
2394,C10orf11
2395,C10orf111
2396,C10orf113
2397,C10orf12
2398,C10orf120
2399,C10orf126
2400,C10orf128
2401,C10orf131
2402,C10orf2
2403,C10orf25
2404,C10orf32
2405,C10orf32-ASMT
2406,C10orf35
2407,C10orf53
2408,C10orf54
2409,C10orf55
2410,C10orf62
2411,C10orf67
2412,C10orf71
2413,C10orf71-AS1
2414,C10orf76
2415,C10orf82
2416,C10orf88
2417,C10orf90
2418,C10orf91
2419,C10orf95
2420,C10orf99
2421,C11orf1
2422,C11orf16
2423,C11orf21
2424,C11orf24
2425,C11orf30
2426,C11orf31
2427,C11orf39
2428,C11orf40
2429,C11orf42
2430,C11orf44
2431,C11orf45
2432,C11orf49
2433,C11orf52
2434,C11orf53
2435,C11orf54
2436,C11orf57
2437,C11orf58
2438,C11orf63
2439,C11orf65
2440,C11orf68
2441,C11orf70
2442,C11orf71
2443,C11orf72
2444,C11orf73
2445,C11orf74
2446,C11orf80
2447,C11orf84
2448,C11orf85
2449,C11orf86
2450,C11orf87
2451,C11orf88
2452,C11orf91
2453,C11orf94
2454,C11orf95
2455,C11orf96
2456,C11orf97
2457,C11orf98
2458,C12orf10
2459,C12orf29
2460,C12orf4
2461,C12orf40
2462,C12orf42
2463,C12orf43
2464,C12orf45
2465,C12orf49
2466,C12orf5
2467,C12orf50
2468,C12orf54
2469,C12orf56
2470,C12orf57
2471,C12orf60
2472,C12orf65
2473,C12orf66
2474,C12orf71
2475,C12orf73
2476,C12orf74
2477,C12orf75
2478,C12orf76
2479,C12orf77
2480,C12orf79
2481,C12orf80
2482,C14orf1
2483,C14orf105
2484,C14orf119
2485,C14orf132
2486,C14orf142
2487,C14orf159
2488,C14orf166
2489,C14orf169
2490,C14orf177
2491,C14orf178
2492,C14orf180
2493,C14orf183
2494,C14orf2
2495,C14orf28
2496,C14orf37
2497,C14orf39
2498,C14orf79
2499,C14orf80
2500,C14orf93
2501,C14orf99
2502,C15orf26
2503,C15orf27
2504,C15orf32
2505,C15orf38-AP3S2
2506,C15orf39
2507,C15orf40
2508,C15orf41
2509,C15orf43
2510,C15orf48
2511,C15orf52
2512,C15orf53
2513,C15orf54
2514,C15orf56
2515,C15orf57
2516,C15orf59
2517,C15orf59-AS1
2518,C15orf61
2519,C15orf62
2520,C15orf65
2521,C16orf13
2522,C16orf45
2523,C16orf46
2524,C16orf47
2525,C16orf52
2526,C16orf54
2527,C16orf58
2528,C16orf59
2529,C16orf62
2530,C16orf70
2531,C16orf71
2532,C16orf72
2533,C16orf74
2534,C16orf78
2535,C16orf82
2536,C16orf86
2537,C16orf87
2538,C16orf89
2539,C16orf90
2540,C16orf91
2541,C16orf92
2542,C16orf93
2543,C16orf95
2544,C16orf96
2545,C16orf97
2546,C17orf100
2547,C17orf102
2548,C17orf104
2549,C17orf105
2550,C17orf107
2551,C17orf112
2552,C17orf47
2553,C17orf49
2554,C17orf50
2555,C17orf51
2556,C17orf53
2557,C17orf58
2558,C17orf59
2559,C17orf62
2560,C17orf64
2561,C17orf67
2562,C17orf70
2563,C17orf74
2564,C17orf75
2565,C17orf77
2566,C17orf78
2567,C17orf80
2568,C17orf82
2569,C17orf85
2570,C17orf89
2571,C17orf96
2572,C17orf97
2573,C17orf98
2574,C17orf99
2575,C18orf12
2576,C18orf21
2577,C18orf25
2578,C18orf32
2579,C18orf42
2580,C18orf54
2581,C18orf61
2582,C18orf63
2583,C18orf65
2584,C18orf8
2585,C19orf12
2586,C19orf18
2587,C19orf24
2588,C19orf25
2589,C19orf26
2590,C19orf33
2591,C19orf35
2592,C19orf38
2593,C19orf40
2594,C19orf43
2595,C19orf44
2596,C19orf45
2597,C19orf47
2598,C19orf48
2599,C19orf52
2600,C19orf53
2601,C19orf54
2602,C19orf57
2603,C19orf60
2604,C19orf66
2605,C19orf67
2606,C19orf68
2607,C19orf70
2608,C19orf71
2609,C19orf73
2610,C19orf80
2611,C19orf81
2612,C19orf83
2613,C19orf84
2614,C1D
2615,C1DP1
2616,C1DP2
2617,C1DP3
2618,C1DP4
2619,C1GALT1
2620,C1GALT1C1
2621,C1QA
2622,C1QB
2623,C1QBP
2624,C1QBPP
2625,C1QC
2626,C1QL1
2627,C1QL2
2628,C1QL3
2629,C1QL4
2630,C1QTNF1
2631,C1QTNF1-AS1
2632,C1QTNF2
2633,C1QTNF3
2634,C1QTNF3-AMACR
2635,C1QTNF4
2636,C1QTNF5
2637,C1QTNF6
2638,C1QTNF7
2639,C1QTNF8
2640,C1QTNF9
2641,C1QTNF9B
2642,C1QTNF9B-AS1
2643,C1R
2644,C1RL
2645,C1RL-AS1
2646,C1S
2647,C1orf100
2648,C1orf101
2649,C1orf105
2650,C1orf106
2651,C1orf109
2652,C1orf110
2653,C1orf111
2654,C1orf112
2655,C1orf115
2656,C1orf116
2657,C1orf122
2658,C1orf123
2659,C1orf127
2660,C1orf131
2661,C1orf132
2662,C1orf137
2663,C1orf140
2664,C1orf141
2665,C1orf145
2666,C1orf146
2667,C1orf158
2668,C1orf159
2669,C1orf162
2670,C1orf167
2671,C1orf168
2672,C1orf174
2673,C1orf177
2674,C1orf185
2675,C1orf186
2676,C1orf189
2677,C1orf194
2678,C1orf195
2679,C1orf198
2680,C1orf204
2681,C1orf21
2682,C1orf210
2683,C1orf216
2684,C1orf220
2685,C1orf226
2686,C1orf228
2687,C1orf229
2688,C1orf233
2689,C1orf234
2690,C1orf27
2691,C1orf35
2692,C1orf43
2693,C1orf50
2694,C1orf52
2695,C1orf53
2696,C1orf54
2697,C1orf56
2698,C1orf61
2699,C1orf64
2700,C1orf68
2701,C1orf74
2702,C1orf86
2703,C1orf87
2704,C1orf94
2705,C1orf95
2706,C2
2707,C2-AS1
2708,C20orf141
2709,C20orf144
2710,C20orf166-AS1
2711,C20orf173
2712,C20orf181
2713,C20orf187
2714,C20orf194
2715,C20orf195
2716,C20orf196
2717,C20orf197
2718,C20orf202
2719,C20orf203
2720,C20orf24
2721,C20orf27
2722,C20orf62
2723,C20orf78
2724,C20orf85
2725,C20orf96
2726,C21orf140
2727,C21orf2
2728,C21orf33
2729,C21orf58
2730,C21orf59
2731,C21orf62
2732,C21orf62-AS1
2733,C21orf91
2734,C21orf91-OT1
2735,C22orf15
2736,C22orf23
2737,C22orf24
2738,C22orf29
2739,C22orf31
2740,C22orf34
2741,C22orf39
2742,C22orf42
2743,C22orf46
2744,C2CD2
2745,C2CD2L
2746,C2CD3
2747,C2CD4A
2748,C2CD4B
2749,C2CD4C
2750,C2CD4D
2751,C2CD5
2752,C2orf15
2753,C2orf16
2754,C2orf27A
2755,C2orf27AP1
2756,C2orf27AP2
2757,C2orf27AP3
2758,C2orf27B
2759,C2orf40
2760,C2orf42
2761,C2orf43
2762,C2orf44
2763,C2orf47
2764,C2orf48
2765,C2orf49
2766,C2orf50
2767,C2orf54
2768,C2orf57
2769,C2orf61
2770,C2orf66
2771,C2orf68
2772,C2orf69
2773,C2orf70
2774,C2orf71
2775,C2orf72
2776,C2orf73
2777,C2orf74
2778,C2orf76
2779,C2orf78
2780,C2orf80
2781,C2orf81
2782,C2orf82
2783,C2orf83
2784,C2orf88
2785,C2orf91
2786,C3
2787,C3AR1
2788,C3P1
2789,C3orf14
2790,C3orf17
2791,C3orf18
2792,C3orf20
2793,C3orf22
2794,C3orf30
2795,C3orf33
2796,C3orf35
2797,C3orf36
2798,C3orf38
2799,C3orf49
2800,C3orf52
2801,C3orf56
2802,C3orf58
2803,C3orf62
2804,C3orf67
2805,C3orf67-AS1
2806,C3orf70
2807,C3orf79
2808,C3orf80
2809,C3orf84
2810,C4A
2811,C4B
2812,C4BPA
2813,C4BPAP1
2814,C4BPAP2
2815,C4BPB
2816,C4orf17
2817,C4orf19
2818,C4orf22
2819,C4orf26
2820,C4orf27
2821,C4orf29
2822,C4orf3
2823,C4orf32
2824,C4orf33
2825,C4orf36
2826,C4orf45
2827,C4orf46
2828,C4orf47
2829,C4orf48
2830,C4orf50
2831,C4orf51
2832,C5
2833,C5AR1
2834,C5AR2
2835,C5orf15
2836,C5orf17
2837,C5orf22
2838,C5orf24
2839,C5orf28
2840,C5orf30
2841,C5orf34
2842,C5orf38
2843,C5orf42
2844,C5orf45
2845,C5orf46
2846,C5orf47
2847,C5orf49
2848,C5orf51
2849,C5orf52
2850,C5orf56
2851,C5orf58
2852,C5orf60
2853,C5orf63
2854,C5orf64
2855,C5orf66
2856,C5orf66-AS1
2857,C5orf66-AS2
2858,C6
2859,C6orf1
2860,C6orf10
2861,C6orf106
2862,C6orf118
2863,C6orf120
2864,C6orf132
2865,C6orf136
2866,C6orf141
2867,C6orf15
2868,C6orf163
2869,C6orf165
2870,C6orf195
2871,C6orf201
2872,C6orf203
2873,C6orf222
2874,C6orf223
2875,C6orf226
2876,C6orf229
2877,C6orf25
2878,C6orf47
2879,C6orf48
2880,C6orf52
2881,C6orf58
2882,C6orf62
2883,C6orf7
2884,C6orf89
2885,C6orf99
2886,C7
2887,C7orf13
2888,C7orf25
2889,C7orf26
2890,C7orf31
2891,C7orf33
2892,C7orf34
2893,C7orf43
2894,C7orf49
2895,C7orf50
2896,C7orf55
2897,C7orf55-LUC7L2
2898,C7orf57
2899,C7orf60
2900,C7orf61
2901,C7orf62
2902,C7orf65
2903,C7orf66
2904,C7orf69
2905,C7orf71
2906,C7orf72
2907,C7orf73
2908,C7orf76
2909,C8A
2910,C8B
2911,C8G
2912,C8orf22
2913,C8orf31
2914,C8orf33
2915,C8orf34
2916,C8orf37
2917,C8orf37-AS1
2918,C8orf4
2919,C8orf44
2920,C8orf44-SGK3
2921,C8orf46
2922,C8orf48
2923,C8orf49
2924,C8orf58
2925,C8orf59
2926,C8orf74
2927,C8orf76
2928,C8orf82
2929,C8orf86
2930,C8orf87
2931,C8orf88
2932,C8orf89
2933,C9
2934,C9orf106
2935,C9orf114
2936,C9orf116
2937,C9orf117
2938,C9orf129
2939,C9orf131
2940,C9orf135
2941,C9orf135-AS1
2942,C9orf139
2943,C9orf142
2944,C9orf147
2945,C9orf152
2946,C9orf153
2947,C9orf156
2948,C9orf16
2949,C9orf163
2950,C9orf170
2951,C9orf171
2952,C9orf172
2953,C9orf173
2954,C9orf173-AS1
2955,C9orf24
2956,C9orf3
2957,C9orf40
2958,C9orf41
2959,C9orf41-AS1
2960,C9orf43
2961,C9orf47
2962,C9orf50
2963,C9orf57
2964,C9orf62
2965,C9orf64
2966,C9orf66
2967,C9orf69
2968,C9orf72
2969,C9orf78
2970,C9orf84
2971,C9orf85
2972,C9orf89
2973,C9orf9
2974,C9orf91
2975,C9orf92
2976,CA1
2977,CA10
2978,CA11
2979,CA12
2980,CA13
2981,CA14
2982,CA15P2
2983,CA2
2984,CA3
2985,CA4
2986,CA5A
2987,CA5AP1
2988,CA5B
2989,CA5BP1
2990,CA6
2991,CA7
2992,CA8
2993,CA9
2994,CAAP1
2995,CAB39
2996,CAB39L
2997,CABIN1
2998,CABLES1
2999,CABLES2
3000,CABP1
3001,CABP2
3002,CABP4
3003,CABP5
3004,CABP7
3005,CABS1
3006,CABYR
3007,CABYRP1
3008,CACFD1
3009,CACHD1
3010,CACNA1A
